id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,type_label_ar,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
01921,Ahmed Boutheldja,أحمد بوثلجة,42,,MERAD,36.476184,2.425839,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HADJOUT,Rue Boudjebroune,184,1986,true,,180,360
01922,Ali Ferkali,المجاهد فرقاني علي,42,,KHEMISTI,36.628759,2.677544,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BOU ISMAIL,Route Mouloud Feraoune,181,1989,true,,261,1167
01923,Amiziane Djelloul,أمزيان جلول,42,,BOURKIKA,36.492321,2.477332,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AHMAR EL AIN,Hai maamar mohamed,120,1983,true,,493,2404
01924,Ben Kridja Kadour,الشهيد أحمد عمران,42,,SIDI RACHED,36.561521,2.533913,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AHMAR EL AIN,Rue de stade,150,1987,true,,285,798
01925,Bouamama Ahmed,الشهيد أحمد بوعمامة,42,,GOURAYA,36.573056,1.905045,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GOURAYA,Rue du nord,300,2010,true,,511,2632
01926,Brankia Hamou,المتوفي برانكية حمو,42,,HADJOUT,36.512706,2.410469,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HADJOUT,Rue Lassel Abdel Hamid,400,,true,,1700,2831
01927,Djelloul Belmiloud,الشهيد جلول بلميلود,42,,MESSELMOUN,36.563539,2.00435,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GOURAYA,Rue d'APC,110,1990,true,,284,626
01928,Djelloul Oulehssen,,42,,SIDI-AMAR,36.628759,2.306957,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI AMAR,Route mohamed Rouabe,,,true,,,585
01929,El Rahaba,,42,,HADJOUT,36.537237,2.402074,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HADJOUT,El Rahaba,167,,true,,1500,4000
01930,Hadj Ali AEK,حاج علي عبد القادر,42,,AHMER EL AIN,36.478388,2.5642,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AHMAR EL AIN,Rue Tssouri Amar,300,1970,true,,580,2947
01931,Kabli Abdelkader,قبلي عبد القادر,42,,NADOR,36.569418,2.395043,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI AMAR,Route national,234,1991,true,,301,582
01932,Kased Abdessalam,الشهيد قاصد عبد السلام,42,,FOUKA,36.6595,2.7363,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,FOUKA,Route des écoles,300,1984,true,true,448,2121
01933,Ladjal Said,الشهيد لعجال السعيد,42,,AHMER EL AIN,36.477495,2.568702,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AHMAR EL AIN,Rue 1er Novembre,400,1985,true,,456,2164
01934,Merouane Abdelkader,مروان عبد القادر,42,,LARHAT,36.556491,1.802551,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,DAMOUS,Cité préfabriqué,150,,true,,522,2847
01935,Mestfaoui Mohamed,,42,,BENI MILEUK,36.460141,2.057392,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,DAMOUS,Centre Ville,120,1989,true,,334,1315
01936,Mohamed AbdEllaoui,الشهيد محمد عبد اللاوي,42,,SIDI SEMIANE,36.515056,2.069124,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHERCHEL,Centre ville,80,1993,true,,269,520
01937,Mohamed Billardi,,42,,AGHBAL,36.502678,1.846802,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GOURAYA,Rue du centre,200,,true,,195,195
01938,Nessah mohamed,المجاهد متوفي محمد نصاح,42,,ATTATBA,36.570058,2.670931,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,KOLEA,Rue Ziraimi Ali,237,2012,true,,692,1707
01939,Zaimi Meama (Hailloula),الشهيد زغمي معمر حلولة الساحيلية,42,,ATTATBA,36.57195,2.63637,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,KOLEA,El Sahilia,150,1979,true,,,
01940,,المجاهد متوفي عبد القادر المكرطار,42,,BOU HAROUN,36.641933,2.773537,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BOU ISMAIL,Rue Rabia Abderrahman,,,true,,286,312
01941,,المجاهد المتوفي خالد شوار,42,,KOLEA,36.641933,2.773754,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,KOLEA,Route d'Alger,200,2012,true,,800,5240
01942,,,42,,HADJOUT,36.504375,2.417621,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HADJOUT,Route Meurad,362,,false,,562,3855
01943,,الشهيد موسى زيتوني,42,,TIPAZA,36.590645,2.44633,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TIPAZA,Rue des écoles,500,1994,true,,3098,3098
01944,,المجاهد المتوفي شريفي محمد,42,,CHERCHELL,36.603462,2.181713,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHERCHEL,Route de Tinnes,250,,true,,582,2342
01945,Mohamed Boumedien,,42,,HADJOUT,36.504375,2.417621,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,HADJOUT,Route Meurad,150,2014,true,,,
01946,,المجاهد المتوفي أحمد شعير,42,,CHAIBA,36.627242,2.725429,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,KOLEA,Route de stade,100,2013,true,,,
01947,,هاشم عبد القادر,42,,CHERCHELL,36.596659,2.25793,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,CHERCHEL,Elhamedania Douar ben khira,220,2010,true,,1372,5076
01948,ABDERAHMANE DJAHLI,بيت الشباب الشهيد عبد الرحمان جاهلي تاجنانت,43,,TADJENANET,36.1129,5.9843,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,TADJENANET,Près de Station de bus,50,2010,true,true,650,2000
01949,CHAHID MAICHE ABDELKADER,بيت الشباب الشهيد معايش عبد القادر,43,,MILA,36.4459,6.2634,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,MILA,Cité Freres Ben si khlifa,50,2005,true,true,600,1800
01950,CHEKAY AHMED,بيت الشباب الشهيد شكاي احمد التلاغمة,43,,TELAGHMA,36.1223,6.3665,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,TELERGHMA,Cité Ennacim,50,2013,true,true,700,1900
01951,HAMLAOUI MOHAMED,بيت الشباب الشهيد حملاوي محمد شلغوم العيد,43,,CHELGHOUM LAID,36.1567,6.1697,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,CHELGHOUM LAID,Cite Djnane Elhakem,50,2009,true,true,800,1600
01952,ORFI AHMED,بيت الشباب المجاهد و العقيد احمد عرفي فرجيوة,43,,FERDJIOUA,36.4065,5.938,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,FERDJIOUA,Cité Azedine BOUGHOUASSE,50,2008,true,true,700,2000
01953,BOUTOITOU KAMAL,,43,,TERRAI BAINEM,36.5492,6.1354,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,TERRAI BAINEM,Terai Bainane,500,2015,true,true,1600,7500
01954,El Moujahid el moutawafi MOHAMED SELLAY,مخيم الشباب المجاهد المتوفي صلاي محمد القرارم قوقة,43,,GRAREM GOUGA,36.545,6.2846,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,GRAREM GOUGA,Cité Annouche Ali,300,2020,true,true,800,35020
01955,pas encore établie,مخيم الشباب الشهيد بن صالح محمد ميلة,43,,MILA,36.410083,6.281811,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,MILA,Cité Marechou,300,2017,true,,1800,7000
01956,ALIOUCHE AMMAR,مركز الترفيه العلمي الشهيد عليوش عمار ميلة,43,,MILA,36.4472,6.256,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,MILA,Cité El-Kherba,500,2017,true,true,600,1259
01957,AIN LAALGH 15 MAI 1960,المركب الرياضي الجواري معركة عين العلق 15 ماي 1960 التلاغمة,43,,TELAGHMA,36.1241,6.3672,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TELERGHMA,Cité Ennacim,500,2000,true,true,1500,5000
01958,BELGHELIFI SALAH,المركب الرياضي الجواري الشهيد بلغليفي الصالح المشيرة,43,,EL MCHIRA,36.0088,6.2278,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TELERGHMA,Cité Stade communal,500,2011,true,true,1500,5000
01959,BENDAOUED MOHAMED,المركب الرياضي الجواري الشهيد بن داود أحمد وادي سقان,43,,OUED SEGUEN,36.1805,6.3874,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TELERGHMA,Oued Seguen,500,2009,true,true,1500,5000
01960,BENKHLIFA AHMED,المركب الرياضي الجواري الشهيد بن خليفة احمد الرواشد,43,,ROUACHED,36.4547,6.0518,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,ROUACHED,Rouached Centre,500,2008,true,true,1500,3500
01961,BOULFEKHAR HOUAS ET CHERIF,المركب الرياضي الجواري الشهيد بوالفخار الحواس و ابنه عين البيضاء احريش,43,,AIN BEIDA HARRICHE,36.3898,5.892,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,Ain Beida harriche,Ain Beida Harriche Centre,500,2010,true,true,1700,3500
01962,CHOUYEB MESSOUD,المركب الرياضي الجواري القرارم قوقة الشهيد شويب مسعود,43,,GRAREM GOUGA,36.5235,6.3252,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GRAREM GOUGA,Rue des freres Boumezbeur,500,2004,true,true,1500,3500
01963,ENKATFI AHMED,المركب الرياضي الجواري الشهيد بن كتفي أحمد تاجنانت,43,,TADJENANET,36.1125,5.9879,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TADJENANET,Près de Station de bus,500,2002,true,true,1500,5000
01964,GUIDOUCHE AHCENE,المركب الرياضي الجواري الشهيد قيدوش احسن احمد راشدي,43,,AHMED RACHDI,36.3886,6.1273,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,OUED ENDJA,Ahmed rachdi Centre,500,2009,true,true,1500,5000
01965,MODJAHID AZZIEZE MOSTAFA,المركب الرياضي الجواري الشهيد عزيز مصطفى سيدي مروان,43,,SIDI MEROUANE,36.5158,6.2573,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SIDI MEROUANE,Cité Bouslah,500,2017,true,true,1500,3500
01966,pas encore établie,المركب الرياضي الجواري الشهيد عيبش عمار ميلة,43,,MILA,36.4266,6.2613,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,MILA,Cité Teneia,500,2019,true,true,1800,3500
01967,Pas encore établie,,43,,BENYAHIA ABDERRAHMANE,36.2328,6.0224,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TADJENANET,Cité Chahid Benaissa Ibrahim,500,2020,true,,1500,5000
01968,REZAIKI IDRIS,المركب الرياضي الجواري الشهيد رزايقي ادريس ترعي باينان,43,,TERRAI BAINEM,36.5496,6.1332,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,TERRAI BAINEM,Terai Bainane Centre,500,2008,true,true,1500,3500
01969,SAID SAFSAFA,المركب الرياضي الجواري الشهيد السعيد صفصافة بني قشة,43,,YAHIA BENI GUECHA,36.397,5.995,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,FERDJIOUA,Cité Bouchlouch Alaoua,500,2008,true,true,1500,5000
01970,ZERZOURI AMMAR,المركب الرياضي الجواري الشهيد زرزوري عمار بوحاتم,43,,BOUHATEM,36.3062,6.012,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,Bouhatem,Cité Chaker Abdelhafid,500,2010,true,true,1500,5000
01971,ABDELHAK BENHAMOUDA,دار الشباب عبد الحق بن حمودة,43,,MILA,36.4417,6.2548,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MILA,Cité Fatima Ben namane el kharba,400,1994,true,true,520,1300
01972,ABDELMAJID MAKHLOUFI,دار الشباب الشهيد عبد المجيد مخلوفي عين الملوك,43,,AIN MELLOUK,36.2738,6.1797,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHELGHOUM LAID,Rue Belhadad Soulaimane,300,1990,true,true,480,800
01973,ABOUD ALDJIYA,,43,,SIDI MEROUANE,36.5201,6.2603,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI MEROUANE,Rue Guernoub,200,,true,true,510,1100
01974,AHMED GUERAICHE,,43,,CHELGHOUM LAID,36.1658,6.1666,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHELGHOUM LAID,Cité Larbi Ben Mehidi,300,1972,true,true,550,1600
01975,AISSAOUI BACHIR,دار الشباب الشهيد عيساوي بشير اولاد خلوف,43,,OULED KHELLOUF,36.0543,6.1221,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TADJENANET,Ouled Khlouf Centre,300,1990,true,true,450,1200
01976,ALLAOUA YAKOUB,دار الشباب الشهيد علاوة يعقوب حمالة,43,,HAMALA,36.5718,6.3371,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GRAREM GOUGA,Cité Boumaaza Abdallah,200,1990,true,true,450,1200
01977,AMMAR BOUCHELOUKH,دار الشباب الشهيد عمار بوشلوخ وادي النجاء,43,,OUED ENDJA,36.4362,6.1214,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUED ENDJA,Cité Maazouzi Lakhdar,300,1996,true,true,400,1200
01978,BENASKEUR ALI,دار الشباب الشهيدين بن عسكر علي اعميرة آراس,43,,AMIRA ARRES,36.5367,6.0631,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TERRAI BAINEM,Rue Chaib Elmokhtar,300,2012,true,true,480,1200
01979,BENCHIKH HOCINE OULMI,دار الشباب المجاهد بن الشيخ الحسين العلمي سيدي خليفة,43,,SIDI KHELIFA,36.3492,6.3025,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MILA,Sidi Khlifa Centre,100,1987,true,true,150,150
01980,BENMARZOUK MINAR,دار الشباب الاخوين الشهيدين بن مرزوق مينار زارزة,43,,MINAR ZARZA,36.529,5.899,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,Tassadane Haddada,Minar Zareza Centre,300,2008,true,true,440,1100
01981,BOUGUERRA AMAR,دار الشباب منشار فرحي وادي العثمانية,43,,OUED ATHMANIA,36.2474,6.2869,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHELGHOUM LAID,Rue de Mila,300,1971,true,true,500,1300
01982,BOUHALFA HACHEMI,دار الشباب الشهيد بوحلفة الهاشمي بن يحيى عبد الرحمان,43,,BENYAHIA ABDERRAHMANE,36.230877,6.02089,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TADJENANET,Cité chahid Ibrahim Ben Aissa,300,2017,true,,450,1200
01983,BOUROUMA MOHAMED,دار الشباب الشهيد بورومة محمد زغاية,43,,ZEGHAIA,36.4661,6.1696,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUED ENDJA,Rue de L'independance,300,2008,true,true,470,1100
01984,CHAALAL LAKHDAR ET LARBI,دار الشباب الأخوين الشهيدين شعلال لخضر و العربي تسالة,43,,TASSALA LEMTAI,36.5688,5.9873,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TERRAI BAINEM,Tassala Lemtai Centre,300,2015,true,true,480,1200
01985,CHAHID DEKKAR ALLAOUA,دار الشباب دكار علاوة عزابة لطفي,43,,AIN TINE,36.4274,6.3203,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MILA,Azzaba Lotfi,300,2016,true,true,310,330
01986,CHENOUF AMMAR,دار الشباب الشهيد شنوف عمار دراحي بوصلاح,43,,DERRADJI BOUSSELAH,36.313,5.9328,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,Bouhatem,Derrahi Bouslah,300,2014,true,true,510,1100
01987,EL MOUJAHED AYADI MOHAMED CHERIF,دار الشباب المجاهد العيادي محمد الشريف العياضي برباس,43,,EL AYADI BARBES,36.4347,5.8219,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,Ain Beida harriche,Rue Larmée de Libiration,300,2010,true,true,420,1100
01988,KHELLAFI MOULOUD,دار الشباب الشهيد خلافي مولود تاسدان حدادة,43,,TASSADANE HADDADA,36.4998,5.8777,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,Tassadane Haddada,Tassadane Hadada Centre,300,2009,true,true,410,1000
01989,LAIFA SALEH,دار الشباب الشهيد العيفة صالح شلغوم العيد,43,,CHELGHOUM LAID,36.1611,6.1731,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHELGHOUM LAID,Rue 1er Novembre,300,1986,true,true,420,1500
01990,LEDRAA MOHAMED,دار الشباب الشهيد لدرع محمد ميلة,43,,MILA,36.453,6.2658,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MILA,Rue Maghlaoua,400,2010,true,true,400,1000
01991,LES FRERES KARA,دار الشباب الشهداء الاخوة فارة تيبرقنت,43,,TIBERGUENT,36.4059,6.0404,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,ROUACHED,Rue Zemouri Abderazak,300,2008,true,true,480,1400
01992,MANIFESTATIONS 11 DECEMBRE 1960,,43,,TELAGHMA,36.1144,6.3518,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELERGHMA,Cité 344 Logts,300,1991,true,true,460,1100
01993,MENCHAR FERHI,دار الشباب الشهيد عمار بوقرة وادي العثمانية,43,,OUED ATHMANIA,36.2492,6.2849,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHELGHOUM LAID,RN N° 5 O/Athmania,300,1985,true,true,450,1200
01994,SAAD ZENDAOUI,,43,,OUED SEGUEN,36.200852,6.504099,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELERGHMA,Cité Ben Boulaid,200,1990,true,,480,1200
01995,TAHAR BENIA,,43,,EL MCHIRA,36.0155,6.2324,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELERGHMA,Rue Ibn Badiss,300,1991,true,true,500,1100
01996,TAYEB ABBES,دار الشباب الشهيد الطيب عباس تاجنانت,43,,TADJENANET,36.1232,5.9843,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TADJENANET,Rue Sakhri Rahmani,300,1985,true,true,510,1300
01997,TIKOUDANE MESSBAH,دار الشباب الشهيد تيكودان مصباح فرجيوة,43,,FERDJIOUA,36.407,5.9434,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,FERDJIOUA,Ferdjioua,300,1988,true,true,450,1200
01998,CHAHIDA ABOUD ALDJIA,,43,,CHIGARA,36.5573,6.2212,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,SIDI MEROUANE,Chigara,200,2014,true,true,650,700
01999,auberge de jeunes,بيت الشباب الشهيد عبد القادر بن حمدود عين الدفلى,44,,AIN DEFLA,36.2632,1.9551,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,AIN DEFLA,Complexe Sportif chahid aek ben hamdoud Rue Emir AEK Ain-Defla,47,2005,true,,3200,21500
02000,chahid ben sheraiar,مخيم الشباب الشهيد دواعر بلقاسم عين الدفلى,44,,AIN DEFLA,36.267925,2.015462,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,AIN DEFLA,ganbou ain dafla,,,true,false,,
02001,chahid mohamed boudhiaf,,44,,OUED CHORFA,36.161,2.5598,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,DJENDEL,oued chorfa centre,50,2023,true,true,450,9000
02002,chahid bouakada ali,,44,,AIN-LECHIAKH,36.159685,2.412875,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN LECHIAKH,ain lechiekh centre,100,2023,true,true,483,10000
02003,chahid sahraoui mohamed,المركب الرياضي الجواري الشهيد محمد صحراوي عين السلطان,44,,AIN SOLTANE,36.2542,2.2964,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN LECHIAKH,ain soltane centre,,2021,true,true,,10000
02004,CSP Abdhamid Karmali,,44,,DJELIDA,36.2065,2.0775,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,DJELIDA,CSP Abdhamid Karmali Hauy 40 Logts djelida,195,2006,true,,945,5000
02005,CSP Ain-Defla,المركب الرياضي الجواري الشهيد دواعر عبد الرحمان عين الدفلى,44,,AIN DEFLA,36.2688,1.9804,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN DEFLA,CSP Ain-Defla centre,340,1997,true,true,600,15800
02006,CSP Ben aicha moeti ahmed,المركب الرياضي الجواري المجاهد المرحوم بن عائشة معطي أحمد العطاف,44,,EL-ATTAF,36.222,1.6674,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL ATTAF,CSP Ben aicha moeti ahmed hay bouzar el attaf,300,2003,true,true,1789,14929
02007,CSP Boursas Ahmed,المركب الرياضي الجواري المجاهد المرحوم بورصاص أحمد سيدي بوعبيدة,44,,EL-ATTAF,36.2307,1.7114,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL ATTAF,CSP Boursas Ahmed Sidi Bouabida El Attaf,202,2005,true,true,944,5545
02008,CSP Chahid Boukratem Med,المركب الرياضي الجواري المجاهد المرحوم بوكراتم امحمد عريب,44,,ARIB,36.2972,2.0734,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL AMRA,CSP Chahid Boukratem Med Arib,365,2006,true,true,944,3974
02009,CSP Chahid Faidi Med,المركب الرياضي الجواري الشهيد فايدي محمد برج الأمير خالد,44,,BORDJ-EMIR-KHALED,36.1257,2.2064,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BORDJ EL EMIR KHALED,CSP Chahid Faidi Med Bordj Emir Khaled,208,2006,true,,945,5201
02010,CSP Chahid Kadaoui Mahfoudhe,,44,,KHEMIS-MILIANA,36.256,2.2196,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,KHEMIS Miliana,CSP Chahid Kadaoui Mahfoudhe Khemis-Miliana,200,1997,true,,730,12551
02011,CSP Chahid kirli salim,,44,,MILIANA,36.3104,2.2366,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,MILIANA,CSP Chahid kirli salim miliana Centre,125,2009,true,true,933,3108
