id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
historic-989,Maison forestière,,,15,,,36.7031112,4.4940686,exact,osm,osm,"{""osm"":""12752439565""}",ruins
historic-99,Tassili n'Ajjer,Tassili n'Ajjer,طاسيلي ناجر,33,,,25.6666667,9,exact,osm,osm,,archaeological_site
historic-990,Ruines Romaines Tigzirt,,,15,,,36.8949376,4.1233114,exact,osm,osm,"{""osm"":""169843615""}",ruins
historic-991,Semaa,,,15,,,36.8976222,4.1559654,exact,osm,osm,"{""osm"":""390845184""}",ruins
historic-992,Tempel des Genius des Municipium Rusuccuru,,,15,,,36.8947935,4.1234369,exact,osm,osm,"{""osm"":""625869485""}",ruins
historic-993,great basilica of Iomnium,,,15,,,36.8943379,4.1247585,exact,osm,osm,"{""osm"":""625869478""}",ruins
historic-994,"maison de l'italien , quelque par la",,,15,,,36.4578977,4.0147744,exact,osm,osm,"{""osm"":""8092036145""}",ruins
historic-995,Bordj de Tamentfoust,,برج تامنفوست,16,,,36.807387,3.2307785,exact,osm,osm,"{""osm"":""299069052""}",ruins
historic-996,Les ruines,,,16,,,36.7989825,3.2386743,exact,osm,osm,"{""osm"":""13504212450""}",ruins
historic-997,الموقع السابق لبرج النجمة,Ancien emplacement du Fort de l'Étoile,الموقع السابق لبرج النجمة,16,,,36.7807894,3.0504385,exact,osm,osm,"{""osm"":""12468675171""}",ruins
historic-998,Aâmaren,,,18,,,36.7880402,5.687081,exact,osm,osm,"{""osm"":""4306380690""}",ruins
historic-999,Bounacer,,,18,,,36.6727147,5.554173,exact,osm,osm,"{""osm"":""4375077737""}",ruins
