id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
00143,Salle de Boxe,02,,CHLEF,36.1601,1.3103,exact,sig_mjs,mjs,SS,Salle spécialisée,CHLEF,"OPOW "" Med BOUMAZREG / RN04",100,,true,true,500,500
00144,Salle Spécialisé,02,,BENI BOUATTEB,35.9951,1.6236,exact,sig_mjs,mjs,SS,Salle spécialisée,EL KARIMIA,centre ville,300,2015,true,true,900,2000
00145,Salle Spécialisé,02,,TADJENA,36.3227,1.1451,exact,sig_mjs,mjs,SS,Salle spécialisée,ABOU EL HASSEN,centre ville,,2020,true,true,900,2000
00146,"Salle Spécialisé ""HASSANI Mohamed""",02,,OUED GOUSSINE,36.5241,1.5134,exact,sig_mjs,mjs,SS,Salle spécialisée,BENI HAOUA,Doumia / RN11,,2009,false,true,900,2000
00147,"Stade OMS ""24 Février""",02,,CHLEF,36.1618,1.3078,exact,sig_mjs,mjs,STOMS,Stade OMS,CHLEF,"OPOW ""Mohamed BOUMAZREG / Cité olympique / RN04",15000,1977,true,true,80000,200000
00148,T Football,02,,CHLEF,36.164736,1.325878,exact,sig_mjs,mjs,TF,Terrain de football,CHLEF,"inclus dans le ""Unité d'hébergement, soins et récupération""«Al-chahid SALAOUATCHI Mohamed» «ex CSP creps »",500,2018,true,true,1000,1000
00149,Terrain de Sport de Proximité,02,,OULED ABBES,36.2109,1.4875,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED FODDA,cite 120 Logements,100,2022,true,true,1000,1000
00150,Terrain sportif de Proximité,02,,OUED GOUSSINE,36.528,1.4964,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI HAOUA,Plage Oued Goussine,100,2010,true,true,1000,1000
00151,Terrain sportif de Proximité,02,,TENES,36.5153,1.3096,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TENES,Plage Marina,100,2011,true,true,1000,1000
00152,Terrain Sportif de Proximité,02,,SENDJAS,36.1237,1.3807,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca Beni Ouadren,100,2011,true,true,1000,1000
00153,Terrain Sportif de Proximité,02,,HARENFA,36.1918,1.0303,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MERANE,Bocca Ain sourak,100,2010,true,true,1000,1000
00154,Terrain Sportif de Proximité,02,,BREIRA,36.4492,1.6133,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI HAOUA,centre ville,100,2010,true,true,1000,1000
00155,Terrain Sportif de Proximité,02,,DAHRA,36.2581,0.8528,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TAOUGRIT,centre ville,100,2010,true,true,1000,1000
00156,Terrain Sportif de Proximité,02,,CHLEF,36.2258,1.3202,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca Al-Mouafkia,100,2007,true,true,1000,1000
00157,Terrain Sportif de Proximité,02,,TADJENA,36.3466,1.1241,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ABOU EL HASSEN,Bocca Al-Aayachich,100,2011,true,true,1000,1000
00158,Terrain Sportif de Proximité,02,,CHETTIA,36.1778,1.2575,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Bocca chettia,1000,2012,true,true,1000,1000
00159,Terrain Sportif de Proximité,02,,CHLEF,36.1531,1.3527,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Hay En-nars zone 03 (Radar),100,2012,true,true,1000,1000
00160,Terrain Sportif de Proximité,02,,TADJENA,36.3167,1.1461,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ABOU EL HASSEN,Bocca Sidi Ziane,100,2011,true,true,1000,1000
00161,Terrain Sportif de Proximité,02,,OUED SLY,36.1033,1.2537,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUKADIR,Bocca Douadich,100,2010,true,true,1000,1000
00162,Terrain Sportif de Proximité,02,,CHLEF,36.1716,1.3474,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Unité Principale de Protection Civile,100,2011,true,true,1000,1000
00163,Terrain Sportif de Proximité,02,,EL KARIMIA,36.0971,1.5522,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KARIMIA,Bocca Madouar,100,2010,true,true,1000,1000
00164,Terrain Sportif de Proximité,02,,ABOU EL HASSEN,36.4184,1.1908,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ABOU EL HASSEN,centre ville,100,2010,true,true,1000,1000
00165,Terrain Sportif de Proximité,02,,OUM DROU,36.202,1.3759,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca Ouled Lakhdar,100,2012,true,true,1000,1000
00166,Terrain Sportif de Proximité,02,,OUM DROU,36.1794,1.3996,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca Glafttia,100,2010,true,true,1000,1000
00167,Terrain Sportif de Proximité,02,,OUM DROU,36.1739,1.4458,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca AL-Mennasria,100,2021,true,true,1000,1000
00168,Terrain Sportif de Proximité,02,,TADJENA,36.3443,1.1554,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ABOU EL HASSEN,Bocca Yachir,100,2011,true,true,1000,1000
00169,Terrain Sportif de Proximité,02,,TALASSA,36.4279,1.0886,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ABOU EL HASSEN,centre ville,100,2011,true,true,1000,1000
00170,Terrain Sportif de Proximité,02,,AIN MERANE,36.2284,0.9811,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MERANE,Bocca Raoudda,100,2010,true,true,1000,1000
00171,Terrain Sportif de Proximité,02,,AIN MERANE,36.201,0.9924,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MERANE,bocca kharoudja,100,2010,true,true,1000,1000
00172,Terrain Sportif de Proximité,02,,HARENFA,36.2416,1.0577,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MERANE,bocca Hay Al-Abtal,100,2010,true,true,1000,1000
00173,Terrain Sportif de Proximité,02,,BENI HAOUA,36.5125,1.5697,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI HAOUA,Bocca Beni Bouazira,100,2010,true,true,1000,1000
00174,Terrain Sportif de Proximité,02,,BOUKADIR,36.0712,1.1677,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUKADIR,Bocca Maaouara,100,2011,false,true,1000,1000
00175,Terrain Sportif de Proximité,02,,BOUKADIR,36.077,1.1093,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUKADIR,centre ville,100,2011,true,true,1000,1000
00176,Terrain Sportif de Proximité,02,,OUED SLY,36.1174,1.2616,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUKADIR,Bocca Maknassa,100,2012,true,true,1000,1000
00177,Terrain Sportif de Proximité,02,,SOBHA,36.1144,1.1117,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUKADIR,centre ville,100,2011,true,true,1000,1000
00178,Terrain Sportif de Proximité,02,,EL KARIMIA,36.1258,1.5405,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KARIMIA,Bocca al-Guaouari,100,2010,true,true,1000,1000
00179,Terrain Sportif de Proximité,02,,EL KARIMIA,36.1157,1.5602,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KARIMIA,centre ville,100,2010,true,true,1000,1000
00180,Terrain Sportif de Proximité,02,,OUED FODDA,36.2023,1.598,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED FODDA,Bocca Bir-safsaf,100,2011,true,true,1000,1000
00181,Terrain Sportif de Proximité,02,,OUED FODDA,36.1729,1.5486,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED FODDA,Bocca S'kassik,100,2011,true,true,1000,1000
00182,Terrain Sportif de Proximité,02,,BENI RACHED,36.2809,1.5391,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED FODDA,centre ville,100,2010,true,true,1000,1000
00183,Terrain Sportif de Proximité,02,,OULED BEN ABDELKADER,36.0194,1.2747,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED BEN ABDELKADER,centre ville,100,2011,true,true,1000,1000
00184,Terrain Sportif de Proximité,02,,OULED BEN ABDELKADER,36.0484,1.2644,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED BEN ABDELKADER,Bocca Chaouakria,1000,2007,true,true,1000,1000
00185,Terrain Sportif de Proximité,02,,OULED FARES,36.2849,1.241,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Bocca 05 Palmiers,100,2011,true,true,1000,1000
00186,Terrain Sportif de Proximité,02,,CHETTIA,36.1534,1.2145,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Bocca Lairdh Albaidha,100,2012,true,true,1000,1000
00187,Terrain Sportif de Proximité,02,,LABIODH MEDJADJA,36.2508,1.4301,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Bocca Yarmoul,100,2010,true,true,1000,1000
00188,Terrain Sportif de Proximité,02,,TAOUGRIT,36.2378,0.9427,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TAOUGRIT,Bocca Chaabnia,100,2010,true,true,1000,1000
00189,Terrain Sportif de Proximité,02,,DAHRA,36.2008,0.7717,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TAOUGRIT,Bocca Henachiria,100,2010,true,true,1000,1000
00190,Terrain Sportif de Proximité,02,,CHLEF,36.2026,1.3198,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Bocca Teggagra,100,2010,true,true,1000,1000
00191,Terrain Sportif de Proximité,02,,CHLEF,36.1658,1.3157,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Cité 500 logements,100,2011,true,true,1000,1000
00192,Terrain Sportif de Proximité,02,,CHLEF,36.1529,1.3118,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Hay Baradii (nouvelle ville),100,2012,true,true,1000,1000
00193,Terrain Sportif de Proximité,02,,EL HADJADJ,36.0297,1.3712,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED BEN ABDELKADER,Bocca Ouled Ben Hamdi,100,2010,true,true,1000,1000
00194,Terrain Sportif de Proximité,02,,OULED BEN ABDELKADER,36.0397,1.2707,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED BEN ABDELKADER,Bocca Zouadania,100,2010,true,true,1000,1000
00195,Terrain Sportif de Proximité,02,,CHLEF,36.1433,1.3226,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,Hay El-Hassania,100,2012,true,true,1000,1000
00196,Terrain Sportif de Proximité,02,,OULED FARES,36.2345,1.2467,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Hay Chorfa / centre ville,100,2010,true,true,1000,1000
00197,Terrain Sportif de Proximité,02,,CHETTIA,36.2094,1.2728,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OULED FARES,Zone 12,100,2007,true,true,1000,1000
00198,Terrain Sportif de Proximité,02,,SENDJAS,36.0658,1.3976,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHLEF,centre ville / RN19,100,2012,true,true,1000,1000
00199,,03,,LAGHOUAT,33.8037,2.8549,exact,sig_mjs,mjs,AJF,Aire de jeux football,LAGHOUAT,Laghouat,300,2007,true,false,1800,1800
00200,,03,,AIN SIDI ALI,34.156367,1.543171,exact,sig_mjs,mjs,AJF,Aire de jeux football,GUELTAT SIDI SAAD,AIN SIDI ALI,300,2007,true,false,1800,1800
00201,Aire jeux FB,03,,OUED M'ZI,33.9205,2.4335,exact,sig_mjs,mjs,AJF,Aire de jeux football,OUED MORRA,oued m'zi,300,2007,true,false,1800,1800
00202,Aire jeux FB,03,,SIDI BOUZID,34.3434,2.2656,exact,sig_mjs,mjs,AJF,Aire de jeux football,AFLOU,SIDI BOUZID,300,2007,true,false,1800,1800
00203,Aire jeux FB,03,,EL GHICHA,33.9281,2.1447,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL GHICHA,EL GHICHA,300,2007,true,false,1800,1800
00204,Aire jeux FB,03,,GUELTAT SIDI SAAD,34.2986,1.9497,exact,sig_mjs,mjs,AJF,Aire de jeux football,GUELTAT SIDI SAAD,GUELTAT SIDI SAAD,200,2009,true,false,1500,1500
00205,Aire jeux FB,03,,OUED MORRA,34.163,2.3241,exact,sig_mjs,mjs,AJF,Aire de jeux football,OUED MORRA,OUED MORRA,200,2009,true,false,1500,1500
00206,Aire jeux FB,03,,GUELTAT SIDI SAAD,34.294,1.946,exact,sig_mjs,mjs,AJF,Aire de jeux football,GUELTAT SIDI SAAD,GUELTAT SIDI SAAD,300,,true,false,1800,1800
00207,Aire jeux FB,03,,KHENEG,33.7414,2.793,exact,sig_mjs,mjs,AJF,Aire de jeux football,AIN MADHI,KHNEG,300,2007,true,false,1800,1800
00208,Aire jeux FB,03,,BEIDHA,34.4809,2.1739,exact,sig_mjs,mjs,AJF,Aire de jeux football,GUELTAT SIDI SAAD,beidha,300,2007,true,false,1800,1800
00209,Aire jeux FB,03,,TAOUIALA,33.8663,1.8545,exact,sig_mjs,mjs,AJF,Aire de jeux football,BRIDA,taouiala,300,2007,true,false,1800,1800
00210,Aire jeux FB,03,,HADJ MECHRI,33.9541,1.598,exact,sig_mjs,mjs,AJF,Aire de jeux football,BRIDA,hadj mechri,300,2007,true,false,1800,1800
00211,Aire jeux FB,03,,SIDI MAKHLOUF,34.1525,3.0316,exact,sig_mjs,mjs,AJF,Aire de jeux football,SIDI MAKHLOUF,sidi makhlouf,1800,2007,true,false,1800,1800
00212,réalisation 20 air de jeux,03,,TADJROUNA,33.5028,2.0994,exact,sig_mjs,mjs,AJF,Aire de jeux football,AIN MADHI,tadjrouna,150,,true,false,425,1200
00213,Terrain combiné,03,,AFLOU,34.1139,2.1053,exact,sig_mjs,mjs,AJF,Aire de jeux football,AFLOU,Aflou,300,2007,true,false,1800,1800
00214,Terrain combiné,03,,HADJ MECHRI,33.9586,1.5979,exact,sig_mjs,mjs,AJF,Aire de jeux football,BRIDA,hadj mechri,300,2007,true,false,1800,1800
00215,Terrain combiné,03,,LAGHOUAT,33.8012,2.8522,exact,sig_mjs,mjs,AJF,Aire de jeux football,LAGHOUAT,Laghouat,300,2007,true,false,1800,1800
00216,bassin de natation,03,,AIN SIDI ALI,34.157,1.545,exact,sig_mjs,mjs,BN,Bassin de natation,GUELTAT SIDI SAAD,AIN SIDI ALI,115,,true,false,440,1100
00217,bassin de natation,03,,SIDI MAKHLOUF,34.1293,3.0184,exact,sig_mjs,mjs,BN,Bassin de natation,SIDI MAKHLOUF,sidi makhlouf,115,,true,false,440,1100
00218,bassin de natation,03,,BEIDHA,34.4812,2.1744,exact,sig_mjs,mjs,BN,Bassin de natation,GUELTAT SIDI SAAD,beidha,115,2008,true,false,440,1100
00219,bassin de natation,03,,AIN MADHI,33.7978,2.3027,exact,sig_mjs,mjs,BN,Bassin de natation,AIN MADHI,An madhi,115,,true,false,890,1700
00220,bassin natation,03,,EL ASSAFIA,33.8284,2.9924,exact,sig_mjs,mjs,BN,Bassin de natation,SIDI MAKHLOUF,EL ASSAFIA,115,,true,false,440,1100
00221,piscine semi olympique,03,,LAGHOUAT,33.7875,2.8584,exact,sig_mjs,mjs,P25,Piscine 25 m,LAGHOUAT,Laghouat,110,,true,false,908,2270
00222,piscine semi olympique 25 m,03,,HASSI R'MEL,32.9556,3.2779,exact,sig_mjs,mjs,P25,Piscine 25 m,HASSI R'MEL,hassi r'mel,720,,true,false,2473,5050
00223,piscine semi olympique 25 m,03,,LAGHOUAT,33.7955,2.8797,exact,sig_mjs,mjs,P25,Piscine 25 m,LAGHOUAT,el sadikaia,750,2018,true,true,908,2270
00224,piscine semi olympique 25 m,03,,AFLOU,34.1205,2.1091,exact,sig_mjs,mjs,P25,Piscine 25 m,AFLOU,Aflou,800,2020,true,false,1638,2276
00225,piscine semi olympique 25 M gwatine,03,,LAGHOUAT,33.8217,2.8722,exact,sig_mjs,mjs,P25,Piscine 25 m,LAGHOUAT,laghouat,750,,true,true,908,2270
00226,piste athlétisme,03,,LAGHOUAT,33.7815,2.8537,exact,sig_mjs,mjs,PA,Piste d'athlétisme,LAGHOUAT,Laghouat,150,2011,true,true,420,1200
00227,,03,,OUED MORRA,34.1669,2.3259,exact,sig_mjs,mjs,PP,Piscine de proximité,OUED MORRA,OUED MORRA,365,2018,true,true,1450,2500
00228,piscine de proximité,03,,bennacer benchora,33.7488,3.0024,exact,sig_mjs,mjs,PP,Piscine de proximité,KSAR EL HIRANE,ben bennacerchora,350,2017,true,true,1450,2500
00229,piscine de proximité,03,,GUELTAT SIDI SAAD,34.2999,1.9448,exact,sig_mjs,mjs,PP,Piscine de proximité,GUELTAT SIDI SAAD,GUELTAT SIDI SAAD,40,2024,true,true,,
00230,piscine de proximité,03,,HASSI DELAA,33.4179,3.5458,exact,sig_mjs,mjs,PP,Piscine de proximité,HASSI R'MEL,hassi delaa,1450,,true,false,1556,2500
00231,piscine de proximité,03,,BRIDA,33.9062,1.7788,exact,sig_mjs,mjs,PP,Piscine de proximité,BRIDA,BRIDA,345,,true,true,1000,2500
00232,piscine de proximité achour moktar,03,,SIDI MAKHLOUF,34.1075,2.9995,exact,sig_mjs,mjs,PP,Piscine de proximité,SIDI MAKHLOUF,sidi makhlouf,40,2024,true,true,,
00233,piscine de proximité bous ahmed,03,,EL GHICHA,33.9306,2.1381,exact,sig_mjs,mjs,PP,Piscine de proximité,EL GHICHA,EL GHICHA,40,2023,true,true,,
00234,piscine de proximité gachbout mohammed,03,,SIDI BOUZID,34.3453,2.2651,exact,sig_mjs,mjs,PP,Piscine de proximité,AFLOU,SIDI BOUZID,40,2024,true,true,,
00235,piscine de proximité modjahid ben ali,03,,AIN MADHI,33.7923,2.31,approximate,sig_mjs,mjs,PP,Piscine de proximité,AIN MADHI,An madhi,40,2023,true,true,,
00236,stade de football,03,,HASSI R'MEL,32.958,3.2748,exact,sig_mjs,mjs,SF,Stade de football,HASSI R'MEL,hassi r'mel,995,,true,false,850,1300
00237,Terrain combiné,03,,AFLOU,34.1015,2.0848,exact,sig_mjs,mjs,SF,Stade de football,AFLOU,Aflou,1100,2017,true,true,400,1200
00238,salle omnisport,03,,KSAR EL HIRANE,33.7856,3.1436,exact,sig_mjs,mjs,SOMS,Salle OMS,KSAR EL HIRANE,ksar elhiran,1000,2021,true,true,980,2415
00239,salle omnisport,03,,AFLOU,34.121,2.1095,exact,sig_mjs,mjs,SOMS,Salle OMS,AFLOU,Aflou,423,,true,false,1638,2270
00240,salle omnisport,03,,KHENEG,33.743,2.7939,exact,sig_mjs,mjs,SOMS,Salle OMS,AIN MADHI,KHENEG,500,2018,true,true,1300,2200
00241,salle omnisport aek ben hmaid,03,,LAGHOUAT,33.811721,2.869864,exact,sig_mjs,mjs,SOMS,Salle OMS,LAGHOUAT,city snwbar,,2006,true,true,,
00242,salle oms,03,,AFLOU,34.101,2.0839,exact,sig_mjs,mjs,SOMS,Salle OMS,AFLOU,Aflou,1000,2021,true,true,960,3125
00243,salle oms,03,,LAGHOUAT,33.811,2.8649,exact,sig_mjs,mjs,SOMS,Salle OMS,LAGHOUAT,Laghouat,980,2009,true,false,1200,3000
00244,salle sport GRIB AISSA,03,,LAGHOUAT,33.8006,2.8805,exact,sig_mjs,mjs,SOMS,Salle OMS,LAGHOUAT,laghouat,940,,true,false,2560,
00245,Terrain combiné,03,,LAGHOUAT,33.8019,2.8813,exact,sig_mjs,mjs,SS,Salle spécialisée,LAGHOUAT,Laghouat,480,,true,false,1500,480
00246,stade oms,03,,LAGHOUAT,33.813,2.8694,exact,sig_mjs,mjs,STOMS,Stade OMS,LAGHOUAT,Laghouat,150000,,true,false,1600,4000
00247,stade oms,03,,LAGHOUAT,33.7842,2.8569,exact,sig_mjs,mjs,STOMS,Stade OMS,LAGHOUAT,Laghouat,20000,2009,true,false,546,2357
00248,,03,,AFLOU,34.1146,2.0985,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00249,,03,,LAGHOUAT,33.790038,2.85999,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2007,true,false,1000,1000
00250,Terrain combiné,03,,HASSI DELAA,33.416,3.5452,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00251,Terrain combiné,03,,bennacer benchora,33.7524,3.0075,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KSAR EL HIRANE,ben bennacerchora,60,,true,false,1000,1000
00252,Terrain combiné,03,,KSAR EL HIRANE,33.788,3.1341,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KSAR EL HIRANE,ksar elhiran,60,2022,true,false,1000,1000
00253,Terrain combiné,03,,LAGHOUAT,33.7906,3.1395,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,ksar elhiran,60,,true,false,1000,1000
00254,Terrain combiné,03,,OUED M'ZI,33.9204,2.4343,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED MORRA,oued m'zi,60,2009,true,false,1000,1000
00255,Terrain combiné,03,,HASSI R'MEL,32.9424,3.2755,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,2006,60,,true,false,1000,1000
00256,Terrain combiné,03,,HASSI DELAA,33.4158,3.5517,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00257,Terrain combiné,03,,HASSI DELAA,33.4153,3.5484,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00258,Terrain combiné,03,,HASSI DELAA,33.4175,3.5478,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00259,Terrain combiné,03,,HASSI DELAA,33.4145,3.5462,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00260,Terrain combiné,03,,LAGHOUAT,33.79,2.8809,approximate,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00261,Terrain combiné,03,,LAGHOUAT,33.8053,2.858,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00262,Terrain combiné,03,,LAGHOUAT,33.8093,2.8681,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00263,Terrain combiné,03,,LAGHOUAT,33.7955,2.8483,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,300,2006,true,false,1800,1800
00264,Terrain combiné,03,,LAGHOUAT,33.7916,2.8758,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00265,Terrain combiné,03,,LAGHOUAT,33.785,2.866,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,,true,false,1000,1000
00266,Terrain combiné,03,,LAGHOUAT,33.7909,2.8672,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00267,Terrain combiné,03,,LAGHOUAT,33.8296,2.8777,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,,true,false,1000,1000
00268,Terrain combiné,03,,HASSI DELAA,33.4147,3.5457,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HASSI R'MEL,hassi delaa,60,,true,false,1000,1000
00269,Terrain combiné,03,,LAGHOUAT,33.7851,2.8776,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,,true,false,1000,1000
00270,Terrain combiné,03,,AFLOU,34.116,2.101,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00271,Terrain combiné,03,,AFLOU,34.3477,2.27,approximate,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,SIDI BOUZID,60,2007,true,false,1000,1000
00272,Terrain combiné,03,,AFLOU,34.1144,2.0959,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00273,Terrain combiné,03,,AFLOU,34.1142,2.0891,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00274,Terrain combiné,03,,AFLOU,34.1148,2.0995,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00275,Terrain combiné,03,,AFLOU,34.1156,2.1087,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00276,Terrain combiné,03,,AFLOU,34.3459,2.2648,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,aflou,60,2007,true,false,1000,1000
00277,Terrain combiné,03,,AFLOU,33.7953,2.8647,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,aflou,60,,true,false,1000,1000
00278,Terrain combiné,03,,AFLOU,34.0312,1.9303,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,aflou,60,2007,true,false,1000,1000
00279,Terrain combiné,03,,AFLOU,34.1035,2.1042,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00280,Terrain combiné,03,,AFLOU,34.1205,2.1143,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00281,Terrain combiné,03,,AFLOU,34.1193,2.1127,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00282,Terrain combiné,03,,AFLOU,34.1115,2.0774,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,,true,false,1000,1000
00283,Terrain combiné,03,,AFLOU,34.109,2.0724,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,Aflou,60,2007,true,false,1000,1000
00284,Terrain combiné,03,,LAGHOUAT,33.796,2.8688,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LAGHOUAT,Laghouat,60,2006,true,false,1000,1000
00285,Terrain combiné,03,,SIDI BOUZID,34.0297,1.9328,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AFLOU,sidi bouzid,60,2007,true,false,1000,1000
